,Job Title,Original Title,Posted Date,Advertised Until,Job Source,Verified Status,Job Description,Job Date,Company Name,Location,Salary,Job Number,Job Applying Link,Additional Details,Location,Salary,Terms of Employment,Start Date,Vacancies,Source,Other
0,aerospace engineer - material stress,,"May 20, 2024",2024-07-17,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 20, 2024",mtls aerostructure,Saint-Laurent (QC),"Salary: $90,000.00 to $140,000.00 annually (to be negotiated)",2925901,,"{'Language Requirement': 'French', 'Experience Requirement': '5 years or more', 'Benefits': ['Dental plan', 'Disability benefits', 'Health care plan', 'Vision care benefits', 'Group insurance benefits', 'Life insurance', 'Pension plan']}","Saint-Laurent , QC","$ 90,000 to $ 140,000 YEAR annually (To be negotiated) / 40 hours per week",Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2925901,"Benefits:
					Health benefits, Financial benefits"
1,aerospace systems engineer,,"June 07, 2024",2024-07-17,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 07, 2024",mtls aerostructure,Various locations,Salary: $41.00 to $65.00 hourly (to be negotiated),2949901,,"{'Language Requirement': 'Bilingual', 'Experience Requirement': '5 years or more', 'Benefits': ['Disability benefits', 'Health care plan', 'Group insurance benefits', 'Life insurance']}","Various locations Saint-Laurent , , QC Montréal , , QC Remote work available",$ 41.00 to $ 65.00 HOUR hourly (To be negotiated) / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2949901,"Benefits:
					Health benefits, Financial benefits"
2,aerospace engineer - design and development,,"February 29, 2024",2024-06-28,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"February 29, 2024",mtls aerostructure,Various locations,Salary: $32.00 to $48.00 hourly (to be negotiated),2816085,,"{'Language Requirement': 'Bilingual', 'Experience Requirement': '3 years to less than 5 years', 'Benefits': ['Disability benefits', 'Health care plan', 'Vision care benefits', 'Group insurance benefits', 'Life insurance']}","Various locations Saint-Laurent , , QC Montréal , , QC Remote work available",$ 32.00 to $ 48.00 HOUR hourly (To be negotiated) / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2816085,"Benefits:
					Health benefits, Financial benefits"
3,aerospace engineer - propulsion systems,,"May 20, 2024",2024-07-17,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 20, 2024",mtls aerostructure,Various locations,Salary: $40.00 to $65.00 hourly (to be negotiated),2925902,,"{'Language Requirement': 'Bilingual', 'Experience Requirement': '5 years or more', 'Benefits': ['Disability benefits', 'Health care plan', 'Group insurance benefits', 'Life insurance']}","Various locations Saint-Laurent , , QC Montréal , , QC Remote work available",$ 40.00 to $ 65.00 HOUR hourly (To be negotiated) / 40 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2925902,"Benefits:
					Health benefits, Financial benefits"
4,aeronautical project engineer,,"April 02, 2024",2024-07-17,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 02, 2024",mtls aerostructure,Saint-Laurent (QC),"Salary: $50,000.00 to $75,000.00 annually (to be negotiated)",2859116,,"{'Language Requirement': 'English or French', 'Experience Requirement': '5 years or more', 'Benefits': ['Dental plan', 'Disability benefits', 'Health care plan', 'Vision care benefits', 'Group insurance benefits', 'Life insurance', 'Pension plan']}","Saint-Laurent , QC Remote work available","$ 50,000 to $ 75,000 YEAR annually (To be negotiated) / 40 hours per week",Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2859116,"Benefits:
					Health benefits, Financial benefits"
5,aerospace engineer - systems,,"May 21, 2024",2024-07-17,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 21, 2024",mtls aerostructure,Various locations,Salary: $40.00 to $55.00 hourly (to be negotiated),2926274,,"{'Language Requirement': 'Bilingual', 'Experience Requirement': '5 years or more', 'Benefits': ['Disability benefits', 'Health care plan', 'Group insurance benefits', 'Life insurance']}","Various locations Saint-Laurent , , QC Montréal , , QC Remote work available",$ 40.00 to $ 55.00 HOUR hourly (To be negotiated) / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2926274,"Benefits:
					Health benefits, Financial benefits"
6,propulsion engineer - aerospace vehicles,Title posted on Jobillico -Ingénieur aéronautique-Systèmes de propulsion,"June 05, 2024",2024-07-04,,,,"June 05, 2024",MTLS Aerostructure,Montréal (QC),Salary not available,9945241,https://www.jobillico.com/en/job-offer/mtls-aerostructure.uZctAg/ingenieur-aeronautique-systemes-de-propulsion/9945241?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #9945241,Not specified
7,aeronautical project engineer,,"May 08, 2024",2024-06-27,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 08, 2024",PCUBED CANADA INC.,Longueuil (QC),"Salary: $50,000.00 to $90,000.00 annually (to be negotiated)",2911318,,"{'Language Requirement': 'French', 'Experience Requirement': '5 years or more', 'Benefits': ['Dental plan', 'Health care plan', 'Vision care benefits', 'Bonus', 'Group insurance benefits', 'Mileage paid']}","Longueuil , QC","$ 50,000 to $ 90,000 YEAR annually (To be negotiated) / 40 hours per week",Permanent employment Full time,Starts as soon as possible,5,Job Bank #2911318,"Benefits:
					Health benefits, Financial benefits"
