,Job Title,Original Title,Posted Date,Advertised Until,Job Source,Verified Status,Job Description,Job Date,Company Name,Location,Salary,Job Number,Job Applying Link,Additional Details,Location,Salary,Terms of Employment,Start Date,Vacancies,Source,Other
10,legal secretary,Title posted on Jobillico -Secrétaire juridique,"June 14, 2024",2024-07-13,,,,"June 14, 2024",CISSS de l'Abitibi-Témiscamingue,Rouyn-Noranda (QC),Salary: $22.36 to $25.00 hourly,13179196,https://www.jobillico.com/en/job-offer/cisss-de-labitibi-temiscamingue/secretaire-juridique/13179196?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Rouyn-Noranda , QC",$ 22.36 to $ 25.00 HOUR hourly,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13179196,Not specified
11,legal secretary,Title posted on Jobillico -Secrétaire juridique (BAJ de Charlesbourg) Poste de remplacement,"June 13, 2024",2024-07-12,,,,"June 13, 2024",Réseau d?aide juridique,Québec (QC),Salary: $23.25 to $28.60 hourly,13711422,https://www.jobillico.com/en/job-offer/reseau-d-aide-juridique/secretaire-juridique-baj-de-charlesbourg-poste-de-remplacement/13711422?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Québec , QC",$ 23.25 to $ 28.60 HOUR hourly,Term or contract Full time,Starts as soon as possible,1 vacancy,Jobillico #13711422,Not specified
12,legal administrative assistant,,"May 21, 2024",2024-07-17,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 21, 2024",Boughton Law Corporation,Vancouver (BC),"Salary: $51,000.00 to $60,000.00 annually (to be negotiated)",2924173,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': ['Dental plan', 'Health care plan', 'Vision care benefits', 'Other benefits']}","Vancouver , BC","$ 51,000 to $ 60,000 YEAR annually (To be negotiated) / 35 hours per week",Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2924173,"Benefits:
					Health benefits, Other benefits"
13,legal secretary,Title posted on Jobillico -Secrétaire juridique (Québec),"June 10, 2024",2024-07-09,,,,"June 10, 2024",Réseau d?aide juridique,Québec (QC),Salary: $23.25 to $28.60 hourly,13979709,https://www.jobillico.com/en/job-offer/reseau-d-aide-juridique/secretaire-juridique-quebec-/13979709?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Québec , QC",$ 23.25 to $ 28.60 HOUR hourly,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13979709,Not specified
14,legal secretary,Title posted on Jobillico -Adjoint juridique en litige (profil exécutif),"June 21, 2024",2024-07-20,,,,"June 21, 2024",Langlois Avocats,Montréal (QC),Salary not available,13854135,https://www.jobillico.com/en/job-offer/langlois-avocats-/adjoint-juridique-en-litige-profil-executif-/13854135?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13854135,Not specified
15,legal secretary,Title posted on Jobillico -Adjoint juridique,"June 20, 2024",2024-07-19,,,,"June 20, 2024",Groupe Gilbert,Saguenay (QC),Salary not available,13844616,https://www.jobillico.com/en/job-offer/groupe-gilbert/adjoint-e-juridique/13844616?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Saguenay , QC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13844616,Not specified
16,legal secretary,Title posted on Jobillico -Adjointe juridique - litige construction,"June 16, 2024",2024-07-15,,,,"June 16, 2024",Prévost Fortin D'Aoust Avocats,Boisbriand (QC),Salary not available,13831767,https://www.jobillico.com/en/job-offer/prevost-fortin-d-aoust-avocats/adjointe-juridique-litige-construction/13831767?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Boisbriand , QC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13831767,Not specified
17,legal secretary,Title posted on CareerBeacon -Moncton - Assistante Juridique En Litige,"June 20, 2024",2024-07-20,,,,"June 20, 2024",McInnes Cooper,Moncton (NB),Salary not available,2083952,https://www.careerbeacon.com/en/job/2083952/mcinnes-cooper/moncton-assistante-juridique-en-litige/moncton?utm_campaign=feeds&utm_source=jobbank&utm_medium=Careerbeacon,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Moncton , NB",Not available,Full time,Starts as soon as possible,1 vacancy,CareerBeacon #2083952,Not specified
18,legal secretary,Title posted on Jobillico -Adjointe juridique - litige familial,"June 10, 2024",2024-07-09,,,,"June 10, 2024",Prévost Fortin D'Aoust Avocats,Boisbriand (QC),Salary not available,13979937,https://www.jobillico.com/en/job-offer/prevost-fortin-d-aoust-avocats/adjointe-juridique-litige-familial/13979937?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Boisbriand , QC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13979937,Not specified
19,legal secretary,Title posted on Jobillico -Adjointe juridique - litige civil et droit municipal,"June 10, 2024",2024-07-09,,,,"June 10, 2024",Prévost Fortin D'Aoust Avocats,Saint-Jérôme (QC),Salary not available,13979946,https://www.jobillico.com/en/job-offer/prevost-fortin-d-aoust-avocats/adjointe-juridique-litige-civil-et-droit-municipal/13979946?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Saint-Jérôme , QC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13979946,Not specified
20,legal secretary,Title posted on Jobillico -Secrétaire juridique,"June 04, 2024",2024-07-03,,,,"June 04, 2024",Réseau d?aide juridique,Repentigny (QC),Salary: $23.25 to $28.60 hourly,13938945,https://www.jobillico.com/en/job-offer/reseau-d-aide-juridique/secretaire-juridique/13938945?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Repentigny , QC",$ 23.25 to $ 28.60 HOUR hourly,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13938945,Not specified
21,legal secretary,Title posted on JobsMedia.ca -Adjoint.e - Immigration (SS),"June 12, 2024",2024-07-12,,,,"June 12, 2024",TOTEM recruteur de talent,Montréal (QC),Salary not available,104759,https://lesjuristes.ca/fr/offre/adjointe-immigration-ss/104759?utm_campaign=jobbank_jobs_apply&utm_source=jobbank_jobs_apply&utm_medium=organic,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",Not available,Not specified,Starts as soon as possible,1 vacancy,JobsMedia.ca #104759,Not specified
22,legal secretary,Title posted on Jobillico -Adjointe Juridique,"June 08, 2024",2024-07-07,,,,"June 08, 2024",LJT Avocats,Montréal (QC),Salary not available,13773138,https://www.jobillico.com/en/job-offer/ljt-avocats/adjointe-juridique/13773138?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13773138,Not specified
23,legal secretary,Title posted on Jobillico -Adjointe juridique,"June 07, 2024",2024-07-06,,,,"June 07, 2024",Sylvestre Avocats Notaires,Brossard (QC),Salary not available,8188822,https://www.jobillico.com/en/job-offer/sylvestre-avocats-notaires/adjointe-juridique/8188822?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Brossard , QC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #8188822,Not specified
