,Job Title,Original Title,Posted Date,Advertised Until,Job Source,Verified Status,Job Description,Job Date,Company Name,Location,Salary,Job Number,Job Applying Link,Additional Details,Location,Salary,Terms of Employment,Start Date,Vacancies,Source,Other
12,store manager - retail,Title posted on indeed.com -Retail Store Manager,"June 25, 2024",Not specified,,,,"June 25, 2024",Walking On A Cloud,Barrie (ON),$720.00 weekly,9337257444,https://ca.indeed.com/viewjob?jk=d00f2ac1436116fe&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Barrie , ON",$ 720 WEEKLY weekly,Permanent employment Full time,Starts as soon as possible,1 vacancy,indeed.com #9337257444,Not specified
13,assistant store manager,,"June 12, 2024",Not specified,,,,"June 12, 2024",Tip Top Tailors Store - Bayshore Shopping Centre,Nepean (ON),Salary not available,9319817630,https://ca.indeed.com/viewjob?jk=b4a6595e94bf99f8&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Nepean , ON",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,indeed.com #9319817630,Not specified
14,assistant store manager,,"June 20, 2024",Not specified,,,,"June 20, 2024",The Hunny Pot Cannabis Co,Toronto (ON),$21.00 hourly,9331399497,https://ca.indeed.com/viewjob?jk=10e080d112cb5700&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Toronto , ON",$ 21.00 HOUR hourly,Permanent employment Full time,Starts as soon as possible,1 vacancy,indeed.com #9331399497,Not specified
15,store manager - retail,Title posted on Monster -Assistant Store Manager - Montréal,"June 20, 2024",2024-07-21,,,,"June 20, 2024",ANINE BING,Montréal (QC),Salary not available,b62a3af53180b63b091e40bfba285b11,https://job-openings.monster.ca/assistant-store-manager-montréal-montréal-qc-ca-anine-bing/ed7c737d-c704-46fc-be0e-8ae298d2d843?mescoid=4100665001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #b62a3af53180b63b091e40bfba285b11,Not specified
16,store manager - retail,Title posted on Monster -Store Manager - Montréal,"June 20, 2024",2024-07-21,,,,"June 20, 2024",ANINE BING,Montréal (QC),Salary not available,b76486778131aaa9affd6fe731168594,https://job-openings.monster.ca/store-manager-montréal-montréal-qc-ca-anine-bing/9038e92f-731e-4a00-b308-e9d43b278569?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #b76486778131aaa9affd6fe731168594,Not specified
17,liquor store manager,,"June 13, 2024",2024-07-25,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 13, 2024",Enderby Motor Inn - Liquor Store,Enderby (BC),$34.00 hourly,2960497,,"{'Language Requirement': 'English', 'Experience Requirement': '3 years to less than 5 years', 'Benefits': []}","707 Cliff Ave Enderby , BC V0E 1V0",$ 34.00 HOUR hourly / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2960497,"Evening, Weekend, Shift, Flexible Hours, Morning"
18,store manager - retail,,"June 17, 2024",2024-07-17,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 17, 2024",GameStop,Medicine Hat (AB),"$39,000.00 to $48,700.00 annually (to be negotiated)",2964070,,"{'Language Requirement': 'English', 'Experience Requirement': '3 years to less than 5 years', 'Benefits': ['Registered Retirement Savings Plan (RRSP)', 'Other benefits']}","Medicine Hat , AB","$ 39,000 to $ 48,700 YEAR annually (To be negotiated) / 40 hours per week",Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2964070,"Benefits:Financial benefits, Other benefits"
19,assistant store manager,,"June 17, 2024",Not specified,,,,"June 17, 2024",The Salvation Army - NRO,Toronto (ON),$19.69 to $24.62 hourly,9326921814,https://ca.indeed.com/viewjob?jk=473ead5ec189303e&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Toronto , ON",$ 19.69 to $ 24.62 HOUR hourly,Permanent employment Full time,Starts as soon as possible,1 vacancy,indeed.com #9326921814,Not specified
20,appliance store manager,Title posted on Jobillico -Store Manager,"June 23, 2024",2024-07-22,,,,"June 23, 2024",Stokes Inc. - Head Office,Kanata (ON),Salary not available,13871814,https://www.jobillico.com/en/job-offer/stokes-inc-head-office/store-manager/13871814?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Kanata , ON",Not available,Not specified,Starts as soon as possible,1 vacancy,Jobillico #13871814,Not specified
21,store manager - retail,Title posted on Monster -Store Manager - Moncton Area,"June 21, 2024",2024-07-22,,,,"June 21, 2024",Cannabis NB,Moncton (NB),Salary not available,hiringplatform.ca-181683-en,https://job-openings.monster.ca/store-manager-moncton-area-moncton-nb-ca-cannabis-nb/51c948dc-0455-4bc2-9eca-1fb579773cbb?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Moncton , NB",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #hiringplatform.ca-181683-en,Not specified
